location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-12T03:30:00.000Z,2019-12-12T09:00:00+05:30,pm25,104,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-12T02:30:00.000Z,2019-12-12T08:00:00+05:30,pm25,113,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-12T01:30:00.000Z,2019-12-12T07:00:00+05:30,pm25,132,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-12T00:30:00.000Z,2019-12-12T06:00:00+05:30,pm25,151,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T23:30:00.000Z,2019-12-12T05:00:00+05:30,pm25,97,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T22:30:00.000Z,2019-12-12T04:00:00+05:30,pm25,92,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T21:30:00.000Z,2019-12-12T03:00:00+05:30,pm25,67,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T20:30:00.000Z,2019-12-12T02:00:00+05:30,pm25,67,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T19:30:00.000Z,2019-12-12T01:00:00+05:30,pm25,62,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T18:30:00.000Z,2019-12-12T00:00:00+05:30,pm25,63,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T17:30:00.000Z,2019-12-11T23:00:00+05:30,pm25,61,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T16:30:00.000Z,2019-12-11T22:00:00+05:30,pm25,65,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T15:30:00.000Z,2019-12-11T21:00:00+05:30,pm25,60,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T14:30:00.000Z,2019-12-11T20:00:00+05:30,pm25,71,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T13:30:00.000Z,2019-12-11T19:00:00+05:30,pm25,73,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T12:30:00.000Z,2019-12-11T18:00:00+05:30,pm25,76,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T11:30:00.000Z,2019-12-11T17:00:00+05:30,pm25,70,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T10:30:00.000Z,2019-12-11T16:00:00+05:30,pm25,73,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T09:30:00.000Z,2019-12-11T15:00:00+05:30,pm25,80,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T08:30:00.000Z,2019-12-11T14:00:00+05:30,pm25,71,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T07:30:00.000Z,2019-12-11T13:00:00+05:30,pm25,80,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T06:30:00.000Z,2019-12-11T12:00:00+05:30,pm25,98,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T05:30:00.000Z,2019-12-11T11:00:00+05:30,pm25,116,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T04:30:00.000Z,2019-12-11T10:00:00+05:30,pm25,122,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T03:30:00.000Z,2019-12-11T09:00:00+05:30,pm25,118,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T02:30:00.000Z,2019-12-11T08:00:00+05:30,pm25,140,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T01:30:00.000Z,2019-12-11T07:00:00+05:30,pm25,130,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-11T00:30:00.000Z,2019-12-11T06:00:00+05:30,pm25,118,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T23:30:00.000Z,2019-12-11T05:00:00+05:30,pm25,142,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T22:30:00.000Z,2019-12-11T04:00:00+05:30,pm25,171,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T21:30:00.000Z,2019-12-11T03:00:00+05:30,pm25,150,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T20:30:00.000Z,2019-12-11T02:00:00+05:30,pm25,114,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T19:30:00.000Z,2019-12-11T01:00:00+05:30,pm25,112,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T18:30:00.000Z,2019-12-11T00:00:00+05:30,pm25,98,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T17:30:00.000Z,2019-12-10T23:00:00+05:30,pm25,130,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T16:30:00.000Z,2019-12-10T22:00:00+05:30,pm25,166,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T15:30:00.000Z,2019-12-10T21:00:00+05:30,pm25,98,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T14:30:00.000Z,2019-12-10T20:00:00+05:30,pm25,115,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T13:30:00.000Z,2019-12-10T19:00:00+05:30,pm25,177,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T12:30:00.000Z,2019-12-10T18:00:00+05:30,pm25,99,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T11:30:00.000Z,2019-12-10T17:00:00+05:30,pm25,97,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T10:30:00.000Z,2019-12-10T16:00:00+05:30,pm25,69,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T09:30:00.000Z,2019-12-10T15:00:00+05:30,pm25,59,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T08:30:00.000Z,2019-12-10T14:00:00+05:30,pm25,54,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T07:30:00.000Z,2019-12-10T13:00:00+05:30,pm25,50,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T06:30:00.000Z,2019-12-10T12:00:00+05:30,pm25,50,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T05:30:00.000Z,2019-12-10T11:00:00+05:30,pm25,41,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T04:30:00.000Z,2019-12-10T10:00:00+05:30,pm25,46,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T03:30:00.000Z,2019-12-10T09:00:00+05:30,pm25,73,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T02:30:00.000Z,2019-12-10T08:00:00+05:30,pm25,87,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T01:30:00.000Z,2019-12-10T07:00:00+05:30,pm25,83,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-10T00:30:00.000Z,2019-12-10T06:00:00+05:30,pm25,53,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T23:30:00.000Z,2019-12-10T05:00:00+05:30,pm25,56,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T22:30:00.000Z,2019-12-10T04:00:00+05:30,pm25,52,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T21:30:00.000Z,2019-12-10T03:00:00+05:30,pm25,49,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T20:30:00.000Z,2019-12-10T02:00:00+05:30,pm25,65,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T19:30:00.000Z,2019-12-10T01:00:00+05:30,pm25,76,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T18:30:00.000Z,2019-12-10T00:00:00+05:30,pm25,73,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T17:30:00.000Z,2019-12-09T23:00:00+05:30,pm25,90,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T16:30:00.000Z,2019-12-09T22:00:00+05:30,pm25,85,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T15:30:00.000Z,2019-12-09T21:00:00+05:30,pm25,98,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T14:30:00.000Z,2019-12-09T20:00:00+05:30,pm25,107,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T13:30:00.000Z,2019-12-09T19:00:00+05:30,pm25,101,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T12:30:00.000Z,2019-12-09T18:00:00+05:30,pm25,80,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T11:30:00.000Z,2019-12-09T17:00:00+05:30,pm25,69,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T10:30:00.000Z,2019-12-09T16:00:00+05:30,pm25,67,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T09:30:00.000Z,2019-12-09T15:00:00+05:30,pm25,64,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T08:30:00.000Z,2019-12-09T14:00:00+05:30,pm25,63,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T07:30:00.000Z,2019-12-09T13:00:00+05:30,pm25,74,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T06:30:00.000Z,2019-12-09T12:00:00+05:30,pm25,89,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T05:30:00.000Z,2019-12-09T11:00:00+05:30,pm25,67,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T04:30:00.000Z,2019-12-09T10:00:00+05:30,pm25,82,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T03:30:00.000Z,2019-12-09T09:00:00+05:30,pm25,74,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T02:30:00.000Z,2019-12-09T08:00:00+05:30,pm25,95,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T01:30:00.000Z,2019-12-09T07:00:00+05:30,pm25,118,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-09T00:30:00.000Z,2019-12-09T06:00:00+05:30,pm25,139,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T23:30:00.000Z,2019-12-09T05:00:00+05:30,pm25,123,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T22:30:00.000Z,2019-12-09T04:00:00+05:30,pm25,94,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T21:30:00.000Z,2019-12-09T03:00:00+05:30,pm25,68,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T20:30:00.000Z,2019-12-09T02:00:00+05:30,pm25,84,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T19:30:00.000Z,2019-12-09T01:00:00+05:30,pm25,67,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T18:30:00.000Z,2019-12-09T00:00:00+05:30,pm25,51,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T17:30:00.000Z,2019-12-08T23:00:00+05:30,pm25,42,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T16:30:00.000Z,2019-12-08T22:00:00+05:30,pm25,48,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T15:30:00.000Z,2019-12-08T21:00:00+05:30,pm25,67,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T14:30:00.000Z,2019-12-08T20:00:00+05:30,pm25,111,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T13:30:00.000Z,2019-12-08T19:00:00+05:30,pm25,84,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T12:30:00.000Z,2019-12-08T18:00:00+05:30,pm25,50,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T11:30:00.000Z,2019-12-08T17:00:00+05:30,pm25,42,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T10:30:00.000Z,2019-12-08T16:00:00+05:30,pm25,39,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T09:30:00.000Z,2019-12-08T15:00:00+05:30,pm25,34,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T08:30:00.000Z,2019-12-08T14:00:00+05:30,pm25,32,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T07:30:00.000Z,2019-12-08T13:00:00+05:30,pm25,30,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T06:30:00.000Z,2019-12-08T12:00:00+05:30,pm25,31,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T05:30:00.000Z,2019-12-08T11:00:00+05:30,pm25,39,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T04:30:00.000Z,2019-12-08T10:00:00+05:30,pm25,128,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T03:30:00.000Z,2019-12-08T09:00:00+05:30,pm25,166,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T02:30:00.000Z,2019-12-08T08:00:00+05:30,pm25,142,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T01:30:00.000Z,2019-12-08T07:00:00+05:30,pm25,169,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-08T00:30:00.000Z,2019-12-08T06:00:00+05:30,pm25,174,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-07T23:30:00.000Z,2019-12-08T05:00:00+05:30,pm25,223,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: Kolkata,Kolkata,IN,2019-12-07T22:30:00.000Z,2019-12-08T04:00:00+05:30,pm25,180,µg/m³,22.56263,88.36304,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
