Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2016-05-15 09:00 AM,2016,05,15,09,12.5,52,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 10:00 AM,2016,05,15,10,15.2,58,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 11:00 AM,2016,05,15,11,21.1,70,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 12:00 PM,2016,05,15,12,25.5,79,Moderate,30.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 01:00 PM,2016,05,15,13,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 02:00 PM,2016,05,15,14,24.8,78,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 03:00 PM,2016,05,15,15,22.9,74,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 04:00 PM,2016,05,15,16,23.9,76,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 05:00 PM,2016,05,15,17,23.9,76,Moderate,-999.0,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,2016-05-15 06:00 PM,2016,05,15,18,17.3,62,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 07:00 PM,2016,05,15,19,20.5,69,Moderate,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 08:00 PM,2016,05,15,20,20.2,68,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 09:00 PM,2016,05,15,21,23.7,75,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 10:00 PM,2016,05,15,22,28.9,86,Moderate,34.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-15 11:00 PM,2016,05,15,23,26.9,82,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 12:00 AM,2016,05,16,00,20.4,68,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 01:00 AM,2016,05,16,01,17.7,63,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 02:00 AM,2016,05,16,02,19.3,66,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 03:00 AM,2016,05,16,03,15.6,58,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 04:00 AM,2016,05,16,04,12.8,52,Moderate,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 05:00 AM,2016,05,16,05,9.9,41,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 06:00 AM,2016,05,16,06,9.9,41,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 07:00 AM,2016,05,16,07,12.4,52,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 08:00 AM,2016,05,16,08,15.2,58,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 09:00 AM,2016,05,16,09,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 10:00 AM,2016,05,16,10,21.5,71,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 11:00 AM,2016,05,16,11,25.7,80,Moderate,30.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 12:00 PM,2016,05,16,12,26.8,82,Moderate,28.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 01:00 PM,2016,05,16,13,26.8,82,Moderate,-999.0,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,2016-05-16 02:00 PM,2016,05,16,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,2016-05-16 03:00 PM,2016,05,16,15,-999.0,-999,N/A,22.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 04:00 PM,2016,05,16,16,19.3,66,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 05:00 PM,2016,05,16,17,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 06:00 PM,2016,05,16,18,19.0,66,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 07:00 PM,2016,05,16,19,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 08:00 PM,2016,05,16,20,20.9,70,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 09:00 PM,2016,05,16,21,20.1,68,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 10:00 PM,2016,05,16,22,20.0,68,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-16 11:00 PM,2016,05,16,23,19.6,67,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 12:00 AM,2016,05,17,00,18.5,64,Moderate,16.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 01:00 AM,2016,05,17,01,19.3,66,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 02:00 AM,2016,05,17,02,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 03:00 AM,2016,05,17,03,17.3,62,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 04:00 AM,2016,05,17,04,13.4,54,Moderate,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 05:00 AM,2016,05,17,05,14.2,55,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 06:00 AM,2016,05,17,06,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 07:00 AM,2016,05,17,07,20.8,69,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 08:00 AM,2016,05,17,08,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 09:00 AM,2016,05,17,09,17.7,63,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 10:00 AM,2016,05,17,10,20.8,69,Moderate,24.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 11:00 AM,2016,05,17,11,23.4,75,Moderate,26.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 12:00 PM,2016,05,17,12,23.2,74,Moderate,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 01:00 PM,2016,05,17,13,25.6,79,Moderate,28.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 02:00 PM,2016,05,17,14,26.8,82,Moderate,28.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 03:00 PM,2016,05,17,15,24.9,78,Moderate,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 04:00 PM,2016,05,17,16,25.8,80,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 05:00 PM,2016,05,17,17,22.6,73,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 06:00 PM,2016,05,17,18,20.0,68,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 07:00 PM,2016,05,17,19,20.0,68,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 08:00 PM,2016,05,17,20,20.4,68,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 09:00 PM,2016,05,17,21,22.3,72,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 10:00 PM,2016,05,17,22,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-17 11:00 PM,2016,05,17,23,19.3,66,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 12:00 AM,2016,05,18,00,20.0,68,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 01:00 AM,2016,05,18,01,23.1,74,Moderate,28.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 02:00 AM,2016,05,18,02,21.1,70,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 03:00 AM,2016,05,18,03,16.4,60,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 04:00 AM,2016,05,18,04,12.2,51,Moderate,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 05:00 AM,2016,05,18,05,10.6,44,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 06:00 AM,2016,05,18,06,9.8,41,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 07:00 AM,2016,05,18,07,10.4,43,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 08:00 AM,2016,05,18,08,12.7,52,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 09:00 AM,2016,05,18,09,15.8,59,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 10:00 AM,2016,05,18,10,10.9,45,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 11:00 AM,2016,05,18,11,10.4,43,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 12:00 PM,2016,05,18,12,12.7,52,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 01:00 PM,2016,05,18,13,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 02:00 PM,2016,05,18,14,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 03:00 PM,2016,05,18,15,15.3,58,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 04:00 PM,2016,05,18,16,18.1,64,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 05:00 PM,2016,05,18,17,17.5,62,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 06:00 PM,2016,05,18,18,15.7,59,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 07:00 PM,2016,05,18,19,14.3,56,Moderate,13.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 08:00 PM,2016,05,18,20,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 09:00 PM,2016,05,18,21,14.8,57,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 10:00 PM,2016,05,18,22,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-18 11:00 PM,2016,05,18,23,15.4,58,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 12:00 AM,2016,05,19,00,14.7,56,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 01:00 AM,2016,05,19,01,13.4,54,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 02:00 AM,2016,05,19,02,12.2,51,Moderate,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 03:00 AM,2016,05,19,03,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 04:00 AM,2016,05,19,04,8.7,36,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 05:00 AM,2016,05,19,05,8.3,35,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 06:00 AM,2016,05,19,06,10.1,42,Good,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 07:00 AM,2016,05,19,07,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 08:00 AM,2016,05,19,08,8.7,36,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 09:00 AM,2016,05,19,09,8.3,35,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 10:00 AM,2016,05,19,10,15.6,58,Moderate,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 11:00 AM,2016,05,19,11,20.3,68,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 12:00 PM,2016,05,19,12,15.1,57,Moderate,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 01:00 PM,2016,05,19,13,19.5,67,Moderate,24.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 02:00 PM,2016,05,19,14,23.2,74,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 03:00 PM,2016,05,19,15,21.6,71,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 04:00 PM,2016,05,19,16,24.3,77,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 05:00 PM,2016,05,19,17,20.6,69,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 06:00 PM,2016,05,19,18,15.3,58,Moderate,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 07:00 PM,2016,05,19,19,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 08:00 PM,2016,05,19,20,16.8,61,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 09:00 PM,2016,05,19,21,17.4,62,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 10:00 PM,2016,05,19,22,18.2,64,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-19 11:00 PM,2016,05,19,23,17.1,62,Moderate,16.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 12:00 AM,2016,05,20,00,13.5,54,Moderate,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 01:00 AM,2016,05,20,01,14.2,55,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 02:00 AM,2016,05,20,02,11.6,48,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 03:00 AM,2016,05,20,03,9.8,41,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 04:00 AM,2016,05,20,04,13.9,55,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 05:00 AM,2016,05,20,05,15.9,59,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 06:00 AM,2016,05,20,06,17.4,62,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 07:00 AM,2016,05,20,07,20.7,69,Moderate,24.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 08:00 AM,2016,05,20,08,25.3,79,Moderate,30.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 09:00 AM,2016,05,20,09,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 10:00 AM,2016,05,20,10,21.8,71,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 11:00 AM,2016,05,20,11,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 12:00 PM,2016,05,20,12,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 01:00 PM,2016,05,20,13,23.3,75,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 02:00 PM,2016,05,20,14,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 03:00 PM,2016,05,20,15,20.0,68,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 04:00 PM,2016,05,20,16,20.0,68,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 05:00 PM,2016,05,20,17,21.2,70,Moderate,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 06:00 PM,2016,05,20,18,20.3,68,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 07:00 PM,2016,05,20,19,23.8,76,Moderate,29.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 08:00 PM,2016,05,20,20,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 09:00 PM,2016,05,20,21,25.3,79,Moderate,28.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 10:00 PM,2016,05,20,22,26.3,81,Moderate,28.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-20 11:00 PM,2016,05,20,23,25.1,78,Moderate,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 12:00 AM,2016,05,21,00,22.4,73,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 01:00 AM,2016,05,21,01,23.3,75,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 02:00 AM,2016,05,21,02,18.6,65,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 03:00 AM,2016,05,21,03,16.3,60,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 04:00 AM,2016,05,21,04,13.1,53,Moderate,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 05:00 AM,2016,05,21,05,17.0,61,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 06:00 AM,2016,05,21,06,17.0,61,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 07:00 AM,2016,05,21,07,20.0,68,Moderate,23.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 08:00 AM,2016,05,21,08,26.0,80,Moderate,32.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 09:00 AM,2016,05,21,09,32.5,94,Moderate,39.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 10:00 AM,2016,05,21,10,28.2,85,Moderate,24.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 11:00 AM,2016,05,21,11,30.1,89,Moderate,32.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 12:00 PM,2016,05,21,12,29.5,88,Moderate,29.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 01:00 PM,2016,05,21,13,30.7,90,Moderate,32.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 02:00 PM,2016,05,21,14,33.3,96,Moderate,36.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 03:00 PM,2016,05,21,15,30.1,89,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 04:00 PM,2016,05,21,16,29.1,87,Moderate,28.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 05:00 PM,2016,05,21,17,30.5,90,Moderate,32.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 06:00 PM,2016,05,21,18,28.6,86,Moderate,26.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 07:00 PM,2016,05,21,19,31.9,93,Moderate,37.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 08:00 PM,2016,05,21,20,34.2,97,Moderate,38.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 09:00 PM,2016,05,21,21,35.5,101,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 10:00 PM,2016,05,21,22,38.6,109,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-21 11:00 PM,2016,05,21,23,36.4,103,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 12:00 AM,2016,05,22,00,38.2,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 01:00 AM,2016,05,22,01,36.1,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 02:00 AM,2016,05,22,02,34.9,99,Moderate,33.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 03:00 AM,2016,05,22,03,33.3,96,Moderate,31.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 04:00 AM,2016,05,22,04,34.0,97,Moderate,35.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 05:00 AM,2016,05,22,05,32.8,95,Moderate,31.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 06:00 AM,2016,05,22,06,32.3,93,Moderate,30.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 07:00 AM,2016,05,22,07,30.0,89,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 08:00 AM,2016,05,22,08,28.3,85,Moderate,26.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 09:00 AM,2016,05,22,09,29.3,87,Moderate,31.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 10:00 AM,2016,05,22,10,29.9,88,Moderate,31.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 11:00 AM,2016,05,22,11,35.7,101,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 12:00 PM,2016,05,22,12,40.4,113,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 01:00 PM,2016,05,22,13,41.9,117,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 02:00 PM,2016,05,22,14,43.7,121,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 03:00 PM,2016,05,22,15,52.1,142,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 04:00 PM,2016,05,22,16,59.1,153,Unhealthy,66.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 05:00 PM,2016,05,22,17,57.0,152,Unhealthy,55.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 06:00 PM,2016,05,22,18,52.5,143,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 07:00 PM,2016,05,22,19,52.2,142,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 08:00 PM,2016,05,22,20,47.1,130,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 09:00 PM,2016,05,22,21,43.0,119,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 10:00 PM,2016,05,22,22,43.8,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-22 11:00 PM,2016,05,22,23,41.8,117,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 12:00 AM,2016,05,23,00,40.1,112,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 01:00 AM,2016,05,23,01,36.2,103,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 02:00 AM,2016,05,23,02,35.6,101,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 03:00 AM,2016,05,23,03,33.8,97,Moderate,32.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 04:00 AM,2016,05,23,04,36.7,104,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 05:00 AM,2016,05,23,05,36.4,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 06:00 AM,2016,05,23,06,37.8,107,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 07:00 AM,2016,05,23,07,37.0,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-05-23 08:00 AM,2016,05,23,08,38.5,108,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
