,Date (LT),Raw Conc.,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
1572,2020-01-17 04:00:00,216.0,70.0,64.0,83.0,360.0,3.0,0.0,30.01,0.0,2.0
1573,2020-01-17 05:00:00,230.0,75.0,66.0,73.0,315.0,6.0,0.0,30.01,0.0,2.0
1574,2020-01-17 06:00:00,234.0,79.0,68.0,69.0,360.0,6.0,0.0,29.98,0.0,1.0
1575,2020-01-17 07:00:00,243.0,82.0,66.0,58.0,337.5,3.0,0.0,29.96,0.0,1.0
1576,2020-01-17 08:00:00,358.0,82.0,61.0,48.0,270.0,7.0,0.0,29.93,0.0,1.0
1577,2020-01-17 09:00:00,371.0,84.0,57.0,40.0,270.0,6.0,0.0,29.9,0.0,1.0
1578,2020-01-17 10:00:00,238.0,82.0,57.0,42.0,337.5,3.0,0.0,29.9,0.0,1.0
1579,2020-01-17 11:00:00,208.0,81.0,59.0,48.0,337.5,5.0,0.0,29.9,0.0,1.0
1580,2020-01-17 12:00:00,155.0,77.0,57.0,50.0,337.5,5.0,0.0,29.9,0.0,1.0
1581,2020-01-17 13:00:00,102.0,73.0,59.0,61.0,337.5,3.0,0.0,29.93,0.0,1.0
1582,2020-01-17 14:00:00,102.0,72.0,61.0,69.0,0.0,0.0,0.0,29.96,0.0,1.0
1583,2020-01-17 15:00:00,61.0,70.0,61.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0
1584,2020-01-17 16:00:00,71.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0
1585,2020-01-17 17:00:00,77.0,68.0,59.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0
1586,2020-01-17 18:00:00,104.0,64.0,61.0,88.0,0.0,0.0,0.0,29.96,0.0,2.0
1587,2020-01-17 19:00:00,143.0,64.0,61.0,88.0,0.0,0.0,0.0,29.96,0.0,2.0
1588,2020-01-17 20:00:00,190.0,63.0,59.0,88.0,0.0,0.0,0.0,29.93,0.0,2.0
1589,2020-01-17 21:00:00,178.0,63.0,59.0,88.0,0.0,0.0,0.0,29.93,0.0,2.0
1590,2020-01-17 22:00:00,148.0,61.0,59.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
1591,2020-01-17 23:00:00,139.0,59.0,57.0,94.0,0.0,0.0,0.0,29.9,0.0,2.0
1592,2020-01-18 00:00:00,162.0,59.0,57.0,94.0,0.0,0.0,0.0,29.93,0.0,2.0
1593,2020-01-18 01:00:00,144.0,59.0,57.0,94.0,0.0,0.0,0.0,29.93,0.0,2.0
1594,2020-01-18 02:00:00,174.0,61.0,61.0,100.0,0.0,0.0,0.0,29.96,0.0,2.0
1595,2020-01-18 03:00:00,139.0,66.0,63.0,88.0,0.0,0.0,0.0,29.98,0.0,2.0
1596,2020-01-18 04:00:00,147.0,73.0,63.0,69.0,157.5,5.0,0.0,29.98,0.0,1.0
1597,2020-01-18 05:00:00,167.0,77.0,61.0,57.0,180.0,5.0,0.0,29.98,0.0,1.0
1598,2020-01-18 06:00:00,191.0,81.0,61.0,51.0,180.0,5.0,0.0,29.98,0.0,1.0
1599,2020-01-18 07:00:00,229.0,82.0,61.0,48.0,180.0,6.0,0.0,29.96,0.0,1.0
1600,2020-01-18 08:00:00,249.0,82.0,59.0,45.0,157.5,5.0,0.0,29.93,0.0,1.0
1601,2020-01-18 09:00:00,172.0,84.0,59.0,42.0,180.0,5.0,0.0,29.9,0.0,1.0
1602,2020-01-18 10:00:00,171.0,82.0,57.0,42.0,180.0,5.0,0.0,29.87,0.0,1.0
1603,2020-01-18 11:00:00,174.0,82.0,55.0,39.0,157.5,3.0,0.0,29.87,0.0,1.0
1604,2020-01-18 12:00:00,105.0,79.0,55.0,44.0,0.0,0.0,0.0,29.9,0.0,1.0
1605,2020-01-18 13:00:00,86.0,75.0,55.0,50.0,0.0,0.0,0.0,29.93,0.0,1.0
1606,2020-01-18 14:00:00,67.0,73.0,57.0,57.0,0.0,0.0,0.0,29.93,0.0,1.0
1607,2020-01-18 15:00:00,53.0,72.0,55.0,57.0,0.0,0.0,0.0,29.93,0.0,1.0
1608,2020-01-18 16:00:00,56.0,72.0,57.0,60.0,0.0,0.0,0.0,29.93,0.0,1.0
1609,2020-01-18 17:00:00,63.0,72.0,57.0,60.0,0.0,0.0,0.0,29.93,0.0,1.0
1610,2020-01-18 18:00:00,61.0,68.0,57.0,68.0,0.0,0.0,0.0,29.93,0.0,1.0
