Date (LT),Raw Conc.,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Raw Conc.-1,Temperature-1,Dew Point-1,Humidity-1,Wind-1,Wind Speed-1,Wind Gust-1,Pressure-1,Precip.-1,Condition-1,Raw Conc.-2,Temperature-2,Dew Point-2,Humidity-2,Wind-2,Wind Speed-2,Wind Gust-2,Pressure-2,Precip.-2,Condition-2,Raw Conc.-3,Temperature-3,Dew Point-3,Humidity-3,Wind-3,Wind Speed-3,Wind Gust-3,Pressure-3,Precip.-3,Condition-3,Raw Conc.+1,Temperature+1,Dew Point+1,Humidity+1,Wind+1,Wind Speed+1,Wind Gust+1,Pressure+1,Precip.+1,Condition+1,Raw Conc.+2,Temperature+2,Dew Point+2,Humidity+2,Wind+2,Wind Speed+2,Wind Gust+2,Pressure+2,Precip.+2,Condition+2,Raw Conc.+3,Temperature+3,Dew Point+3,Humidity+3,Wind+3,Wind Speed+3,Wind Gust+3,Pressure+3,Precip.+3,Condition+3,Raw Conc.+4,Temperature+4,Dew Point+4,Humidity+4,Wind+4,Wind Speed+4,Wind Gust+4,Pressure+4,Precip.+4,Condition+4,Raw Conc.+5,Temperature+5,Dew Point+5,Humidity+5,Wind+5,Wind Speed+5,Wind Gust+5,Pressure+5,Precip.+5,Condition+5,Raw Conc.+6,Temperature+6,Dew Point+6,Humidity+6,Wind+6,Wind Speed+6,Wind Gust+6,Pressure+6,Precip.+6,Condition+6,Month,Hour,Day
2019-12-08 17:00:00,42.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,39.0,73.0,64.0,73.0,225.0,3.0,0.0,29.98,0.0,1.0,34.0,73.0,63.0,69.0,270.0,6.0,0.0,29.98,0.0,1.0,32.0,73.0,63.0,69.0,0.0,0.0,0.0,29.96,0.0,1.0,50.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,84.0,72.0,66.0,83.0,0.0,0.0,0.0,29.98,0.0,1.0,111.0,72.0,66.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,70.0,66.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,Dec,17,Sun
2019-12-08 18:00:00,50.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,42.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,39.0,73.0,64.0,73.0,225.0,3.0,0.0,29.98,0.0,1.0,34.0,73.0,63.0,69.0,270.0,6.0,0.0,29.98,0.0,1.0,84.0,72.0,66.0,83.0,0.0,0.0,0.0,29.98,0.0,1.0,111.0,72.0,66.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,70.0,66.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,Dec,18,Sun
2019-12-08 19:00:00,84.0,72.0,66.0,83.0,0.0,0.0,0.0,29.98,0.0,1.0,50.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,42.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,39.0,73.0,64.0,73.0,225.0,3.0,0.0,29.98,0.0,1.0,111.0,72.0,66.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,70.0,66.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,Dec,19,Sun
2019-12-08 20:00:00,111.0,72.0,66.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,84.0,72.0,66.0,83.0,0.0,0.0,0.0,29.98,0.0,1.0,50.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,42.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,67.0,70.0,66.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,Dec,20,Sun
2019-12-08 21:00:00,67.0,70.0,66.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,111.0,72.0,66.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,84.0,72.0,66.0,83.0,0.0,0.0,0.0,29.98,0.0,1.0,50.0,73.0,64.0,73.0,0.0,0.0,0.0,29.98,0.0,1.0,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,Dec,21,Sun
2019-12-08 22:00:00,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,70.0,66.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,111.0,72.0,66.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,84.0,72.0,66.0,83.0,0.0,0.0,0.0,29.98,0.0,1.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,Dec,22,Sun
2019-12-08 23:00:00,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,70.0,66.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,111.0,72.0,66.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,Dec,23,Sun
2019-12-09 00:00:00,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,70.0,66.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,Dec,00,Mon
2019-12-09 01:00:00,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,48.0,68.0,63.0,83.0,0.0,0.0,0.0,29.96,0.0,1.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,Dec,01,Mon
2019-12-09 02:00:00,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,42.0,66.0,63.0,88.0,112.5,3.0,0.0,29.96,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,Dec,02,Mon
2019-12-09 03:00:00,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,51.0,66.0,63.0,88.0,90.0,5.0,0.0,29.98,0.0,2.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,Dec,03,Mon
2019-12-09 04:00:00,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,67.0,64.0,61.0,88.0,0.0,0.0,0.0,30.01,0.0,2.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,Dec,04,Mon
2019-12-09 05:00:00,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,84.0,66.0,61.0,83.0,0.0,0.0,0.0,30.01,0.0,2.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,Dec,05,Mon
2019-12-09 06:00:00,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,68.0,70.0,63.0,78.0,112.5,6.0,0.0,30.04,0.0,2.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,Dec,06,Mon
2019-12-09 07:00:00,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,94.0,73.0,63.0,69.0,112.5,6.0,0.0,30.04,0.0,2.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,Dec,07,Mon
2019-12-09 08:00:00,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,123.0,77.0,63.0,61.0,67.5,6.0,0.0,30.01,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,Dec,08,Mon
2019-12-09 09:00:00,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,139.0,79.0,64.0,61.0,90.0,7.0,0.0,30.01,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,Dec,09,Mon
2019-12-09 10:00:00,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,118.0,81.0,63.0,54.0,90.0,8.0,0.0,29.96,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,Dec,10,Mon
2019-12-09 11:00:00,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,95.0,81.0,59.0,48.0,112.5,9.0,0.0,29.93,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,Dec,11,Mon
2019-12-09 12:00:00,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,74.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,Dec,12,Mon
2019-12-09 13:00:00,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,82.0,81.0,59.0,48.0,112.5,6.0,0.0,29.9,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,Dec,13,Mon
2019-12-09 14:00:00,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,67.0,77.0,59.0,54.0,90.0,6.0,0.0,29.9,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,Dec,14,Mon
2019-12-09 15:00:00,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,89.0,73.0,59.0,61.0,0.0,0.0,0.0,29.93,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,Dec,15,Mon
2019-12-09 16:00:00,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,74.0,72.0,59.0,64.0,0.0,0.0,0.0,29.93,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,85.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,Dec,16,Mon
2019-12-09 17:00:00,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,63.0,70.0,59.0,68.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,85.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,90.0,63.0,55.0,77.0,0.0,0.0,0.0,29.9,0.0,1.0,Dec,17,Mon
2019-12-09 18:00:00,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,64.0,68.0,61.0,78.0,0.0,0.0,0.0,29.96,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,85.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,90.0,63.0,55.0,77.0,0.0,0.0,0.0,29.9,0.0,1.0,73.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,Dec,18,Mon
2019-12-09 19:00:00,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,67.0,68.0,59.0,73.0,67.5,3.0,0.0,29.96,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,85.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,90.0,63.0,55.0,77.0,0.0,0.0,0.0,29.9,0.0,1.0,73.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,76.0,63.0,57.0,82.0,0.0,0.0,0.0,29.96,0.0,1.0,Dec,19,Mon
2019-12-09 20:00:00,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,69.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,85.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,90.0,63.0,55.0,77.0,0.0,0.0,0.0,29.9,0.0,1.0,73.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,76.0,63.0,57.0,82.0,0.0,0.0,0.0,29.96,0.0,1.0,65.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,Dec,20,Mon
2019-12-09 21:00:00,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,80.0,66.0,57.0,73.0,0.0,0.0,0.0,29.96,0.0,1.0,85.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,90.0,63.0,55.0,77.0,0.0,0.0,0.0,29.9,0.0,1.0,73.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,76.0,63.0,57.0,82.0,0.0,0.0,0.0,29.96,0.0,1.0,65.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,49.0,68.0,57.0,68.0,0.0,0.0,0.0,29.98,0.0,1.0,Dec,21,Mon
2019-12-09 22:00:00,85.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,101.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,90.0,63.0,55.0,77.0,0.0,0.0,0.0,29.9,0.0,1.0,73.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,76.0,63.0,57.0,82.0,0.0,0.0,0.0,29.96,0.0,1.0,65.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,49.0,68.0,57.0,68.0,0.0,0.0,0.0,29.98,0.0,1.0,52.0,73.0,57.0,57.0,0.0,0.0,0.0,29.98,0.0,1.0,Dec,22,Mon
2019-12-09 23:00:00,90.0,63.0,55.0,77.0,0.0,0.0,0.0,29.9,0.0,1.0,85.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,98.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,107.0,64.0,57.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,73.0,63.0,55.0,77.0,0.0,0.0,0.0,29.93,0.0,1.0,76.0,63.0,57.0,82.0,0.0,0.0,0.0,29.96,0.0,1.0,65.0,64.0,57.0,77.0,0.0,0.0,0.0,29.96,0.0,1.0,49.0,68.0,57.0,68.0,0.0,0.0,0.0,29.98,0.0,1.0,52.0,73.0,57.0,57.0,0.0,0.0,0.0,29.98,0.0,1.0,56.0,77.0,59.0,54.0,0.0,0.0,0.0,29.98,0.0,1.0,Dec,23,Mon
